model,question_id,tier,run,score,error_type,error_msg,llm_sql,reference_sql,tokens_in,tokens_out,cost_usd,latency_ms
gpt-5.6-terra,t6_02,6,2,0,Syntax Error,"Code: 62. DB::Exception: Syntax error: failed at position 178 (r) (line 8, col 8): r[1] AS r1, r[2] AS r2, r[3] AS r3;. Expected one of: FINAL, SAMPLE, table, table function, subquery or list of joine","SELECT
    retention(
        toDate(timestamp) = '2024-01-01',
        toDate(timestamp) = '2024-01-02',
        toDate(timestamp) = '2024-01-03'
    ) AS r
FROM events
SELECT r[1] AS r1, r[2] AS r2, r[3] AS r3;","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",414,84,0.000918,1483.7
gpt-5.6-terra,t6_02,6,3,0,Syntax Error,"Code: 62. DB::Exception: Syntax error: failed at position 207 (SELECT) (line 9, col 1): SELECT
    r[1] AS r1,
    r[2] AS r2,
    r[3] AS r3;. Expected one of: token, DoubleColon, OR, AND, IS NOT DIS","SELECT
    retention(
        toDate(timestamp) = toDate('2024-01-01'),
        toDate(timestamp) = toDate('2024-01-02'),
        toDate(timestamp) = toDate('2024-01-03')
    ) AS r
FROM events
GROUP BY ()
SELECT
    r[1] AS r1,
    r[2] AS r2,
    r[3] AS r3;","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",414,97,0.000996,1403.8
gpt-5.6-terra,t6_03,6,1,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function sequenc","SELECT count()
FROM
(
    SELECT user_id
    FROM events
    GROUP BY user_id
    HAVING sequenceMatch('(?1)(?t<=60)(?2)')(
        timestamp,
        event_type = 'signup',
        event_type = 'purchase'
    )
)","SELECT count() FROM (SELECT user_id FROM events GROUP BY user_id HAVING sequenceMatch('(?1)(?t<=60)(?2)')(toDateTime(timestamp), event_type = 'signup', event_type = 'purchase'))",380,208,0.001628,3361.0
gpt-5.6-terra,t6_03,6,2,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function sequenc","SELECT count()
FROM
(
    SELECT user_id
    FROM events
    GROUP BY user_id
    HAVING sequenceMatch('(?1)(?t<=60)(?2)')(
        timestamp,
        event_type = 'signup',
        event_type = 'purchase'
    )
)","SELECT count() FROM (SELECT user_id FROM events GROUP BY user_id HAVING sequenceMatch('(?1)(?t<=60)(?2)')(toDateTime(timestamp), event_type = 'signup', event_type = 'purchase'))",380,267,0.001982,4860.8
gpt-5.6-terra,t6_03,6,3,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function sequenc","SELECT count()
FROM
(
    SELECT user_id
    FROM events
    GROUP BY user_id
    HAVING sequenceMatch('(?1)(?t<=60)(?2)')(
        timestamp,
        event_type = 'signup',
        event_type = 'purchase'
    )
)","SELECT count() FROM (SELECT user_id FROM events GROUP BY user_id HAVING sequenceMatch('(?1)(?t<=60)(?2)')(toDateTime(timestamp), event_type = 'signup', event_type = 'purchase'))",380,198,0.001568,3320.9
gpt-5.6-terra,t6_04,6,1,3,,,"SELECT
    u.user_id,
    e.timestamp AS first_event_time
FROM
(
    SELECT user_id, created_at
    FROM users
    WHERE user_id BETWEEN 1 AND 20
    ORDER BY user_id, created_at
) AS u
ASOF LEFT JOIN
(
    SELECT user_id, timestamp
    FROM events
    ORDER BY user_id, timestamp
) AS e
ON u.user_id = e.user_id
AND u.created_at <= e.timestamp
ORDER BY u.user_id ASC","SELECT u.user_id AS user_id, e.timestamp AS first_event_time FROM users AS u ASOF JOIN events AS e ON u.user_id = e.user_id AND e.timestamp >= u.created_at WHERE u.user_id <= 20 ORDER BY u.user_id",396,628,0.004164,9572.4
gpt-5.6-terra,t6_04,6,2,3,,,"SELECT
    u.user_id,
    e.timestamp AS first_event_time
FROM users AS u
ASOF LEFT JOIN events AS e
    ON u.user_id = e.user_id
   AND u.created_at <= e.timestamp
WHERE u.user_id BETWEEN 1 AND 20
ORDER BY u.user_id ASC;","SELECT u.user_id AS user_id, e.timestamp AS first_event_time FROM users AS u ASOF JOIN events AS e ON u.user_id = e.user_id AND e.timestamp >= u.created_at WHERE u.user_id <= 20 ORDER BY u.user_id",396,587,0.003918,9710.0
gpt-5.6-terra,t6_04,6,3,3,,,"SELECT
    u.user_id,
    e.timestamp AS first_event_time
FROM
(
    SELECT user_id, created_at
    FROM users
    WHERE user_id BETWEEN 1 AND 20
    ORDER BY user_id, created_at
) AS u
ASOF LEFT JOIN
(
    SELECT user_id, timestamp
    FROM events
    WHERE user_id BETWEEN 1 AND 20
    ORDER BY user_id, timestamp
) AS e
ON u.user_id = e.user_id
AND u.created_at <= e.timestamp
ORDER BY u.user_id ASC;","SELECT u.user_id AS user_id, e.timestamp AS first_event_time FROM users AS u ASOF JOIN events AS e ON u.user_id = e.user_id AND e.timestamp >= u.created_at WHERE u.user_id <= 20 ORDER BY u.user_id",396,603,0.004014,9546.4
gpt-5.6-terra,t6_05,6,1,3,,,"SELECT
    event_type,
    event_id,
    timestamp
FROM events
ORDER BY
    event_type ASC,
    timestamp DESC
LIMIT 2 BY event_type;","SELECT event_type, event_id, timestamp FROM events ORDER BY event_type ASC, timestamp DESC LIMIT 2 BY event_type",388,39,0.000622,1063.3
gpt-5.6-terra,t6_05,6,2,3,,,"SELECT
    event_type,
    event_id,
    timestamp
FROM events
ORDER BY
    event_type ASC,
    timestamp DESC
LIMIT 2 BY event_type;","SELECT event_type, event_id, timestamp FROM events ORDER BY event_type ASC, timestamp DESC LIMIT 2 BY event_type",388,39,0.000622,1018.7
gpt-5.6-terra,t6_05,6,3,3,,,"SELECT
    event_type,
    event_id,
    timestamp
FROM events
ORDER BY
    event_type ASC,
    timestamp DESC
LIMIT 2 BY event_type;","SELECT event_type, event_id, timestamp FROM events ORDER BY event_type ASC, timestamp DESC LIMIT 2 BY event_type",388,39,0.000622,1080.6
gpt-5.6-terra,t6_06,6,1,3,,,"SELECT
    toDate(timestamp) AS day,
    sum(revenue_cents) AS revenue
FROM events
WHERE event_type = 'purchase'
  AND revenue_cents > 9950
  AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day
    WITH FILL
    FROM toDate('2024-01-01')
    TO toDate('2024-02-01')
    STEP INTERVAL 1 DAY
    INTERPOLATE (revenue);","SELECT toDate(timestamp) AS day, sum(revenue_cents) AS revenue FROM events WHERE event_type = 'purchase' AND revenue_cents > 9950 AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY day ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') INTERPOLATE (revenue AS revenue)",424,579,0.003898,6664.3
gpt-5.6-terra,t6_06,6,2,3,,,"SELECT
    toDate(timestamp) AS day,
    sum(revenue_cents) AS revenue
FROM events
WHERE event_type = 'purchase'
  AND revenue_cents > 9950
  AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day ASC
WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP 1
INTERPOLATE (revenue)","SELECT toDate(timestamp) AS day, sum(revenue_cents) AS revenue FROM events WHERE event_type = 'purchase' AND revenue_cents > 9950 AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY day ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') INTERPOLATE (revenue AS revenue)",424,595,0.003994,9967.9
gpt-5.6-terra,t6_06,6,3,3,,,"SELECT
    toDate(timestamp) AS day,
    sum(revenue_cents) AS revenue
FROM events
WHERE
    event_type = 'purchase'
    AND revenue_cents > 9950
    AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
    AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day
WITH FILL
    FROM toDate('2024-01-01')
    TO toDate('2024-02-01')
    STEP 1
INTERPOLATE (revenue)","SELECT toDate(timestamp) AS day, sum(revenue_cents) AS revenue FROM events WHERE event_type = 'purchase' AND revenue_cents > 9950 AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY day ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') INTERPOLATE (revenue AS revenue)",424,650,0.004324,7336.1
gpt-5.6-terra,t6_07,6,1,3,,,"SELECT countResample(0, 24, 6)(toHour(timestamp)) AS event_counts
FROM events;","SELECT countResample(0, 24, 6)(toHour(timestamp)) AS buckets FROM events",405,141,0.001251,3657.9
gpt-5.6-terra,t6_07,6,2,3,,,"SELECT countResample(0, 24, 6)(toHour(timestamp)) AS event_counts
FROM events","SELECT countResample(0, 24, 6)(toHour(timestamp)) AS buckets FROM events",405,119,0.001119,3147.4
gpt-5.6-terra,t6_07,6,3,3,,,"SELECT countResample(0, 24, 6)(toHour(timestamp)) AS event_counts
FROM events","SELECT countResample(0, 24, 6)(toHour(timestamp)) AS buckets FROM events",405,162,0.001377,4051.8
gpt-5.6-terra,t6_08,6,1,0,Syntax Error,"Code: 62. DB::Exception: Syntax error: failed at position 43 (ORDER) (line 1, col 43): ORDER BY day)) AS cumulative_daily_purchase_counts
FROM
(
    SELECT
        toDate(timestamp) AS day,
        co","SELECT arrayCumSum(groupArray(daily_count ORDER BY day)) AS cumulative_daily_purchase_counts
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS daily_count
    FROM events
    WHERE event_type = 'purchase'
      AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
    GROUP BY day
)","SELECT arrayCumSum(groupArray(c)) AS cumulative FROM (SELECT toDate(timestamp) AS d, count() AS c FROM events WHERE event_type = 'purchase' AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY d ORDER BY d ASC)",389,354,0.002513,4362.1
gpt-5.6-terra,t6_08,6,2,3,,,"SELECT arrayCumSum(groupArray(daily_purchase_count)) AS cumulative_daily_purchase_counts
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS daily_purchase_count
    FROM events
    WHERE event_type = 'purchase'
      AND timestamp >= '2024-01-01'
      AND timestamp < '2024-02-01'
    GROUP BY day
    ORDER BY day
);","SELECT arrayCumSum(groupArray(c)) AS cumulative FROM (SELECT toDate(timestamp) AS d, count() AS c FROM events WHERE event_type = 'purchase' AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY d ORDER BY d ASC)",389,587,0.003911,8700.0
gpt-5.6-terra,t6_08,6,3,3,,,"SELECT arrayCumSum(groupArray(purchase_count)) AS cumulative_daily_purchase_counts
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS purchase_count
    FROM events
    WHERE event_type = 'purchase'
      AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
    GROUP BY day
    ORDER BY day ASC
);","SELECT arrayCumSum(groupArray(c)) AS cumulative FROM (SELECT toDate(timestamp) AS d, count() AS c FROM events WHERE event_type = 'purchase' AND toDate(timestamp) BETWEEN '2024-01-01' AND '2024-01-31' GROUP BY d ORDER BY d ASC)",389,560,0.003749,7366.8
gpt-5.6-terra,t6_09,6,1,3,,,"SELECT
    country,
    argMaxIf(page, timestamp, event_type = 'purchase') AS page
FROM events
GROUP BY country
ORDER BY country ASC;","SELECT country, argMaxIf(page, timestamp, event_type = 'purchase') AS page FROM events GROUP BY country ORDER BY country ASC",387,38,0.000615,1029.7
gpt-5.6-terra,t6_09,6,2,3,,,"SELECT
    country,
    argMaxIf(page, timestamp, event_type = 'purchase') AS page
FROM events
GROUP BY country
ORDER BY country ASC","SELECT country, argMaxIf(page, timestamp, event_type = 'purchase') AS page FROM events GROUP BY country ORDER BY country ASC",387,37,0.000609,1915.7
gpt-5.6-terra,t6_09,6,3,3,,,"SELECT
    country,
    argMaxIf(page, timestamp, event_type = 'purchase') AS page
FROM events
GROUP BY country
ORDER BY country ASC;","SELECT country, argMaxIf(page, timestamp, event_type = 'purchase') AS page FROM events GROUP BY country ORDER BY country ASC",387,38,0.000615,1099.4
gpt-5.6-terra,t6_10,6,1,3,,,"SELECT countDistinct(property_key)
FROM
(
    SELECT arrayJoin(mapKeys(properties)) AS property_key
    FROM events
    WHERE event_type = 'purchase'
      AND timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2024-03-02 00:00:00', 3, 'UTC')
)",SELECT uniqExact(k) FROM events ARRAY JOIN mapKeys(properties) AS k WHERE event_type = 'purchase' AND toDate(timestamp) = '2024-03-01',388,94,0.000952,1488.1
gpt-5.6-terra,t6_10,6,2,3,,,"SELECT countDistinct(property_key)
FROM
(
    SELECT arrayJoin(mapKeys(properties)) AS property_key
    FROM events
    WHERE event_type = 'purchase'
      AND timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2024-03-02 00:00:00', 3, 'UTC')
)",SELECT uniqExact(k) FROM events ARRAY JOIN mapKeys(properties) AS k WHERE event_type = 'purchase' AND toDate(timestamp) = '2024-03-01',388,94,0.000952,1412.1
gpt-5.6-terra,t6_10,6,3,3,,,"SELECT countDistinct(property_key)
FROM
(
    SELECT arrayJoin(mapKeys(properties)) AS property_key
    FROM events
    WHERE event_type = 'purchase'
      AND timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
      AND timestamp < toDateTime64('2024-03-02 00:00:00', 3, 'UTC')
)",SELECT uniqExact(k) FROM events ARRAY JOIN mapKeys(properties) AS k WHERE event_type = 'purchase' AND toDate(timestamp) = '2024-03-01',388,94,0.000952,1749.0
kimi-k2.5,t6_01,6,1,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function windowF","SELECT
    sum(if(level >= 1, 1, 0)) AS users_l1,
    sum(if(level >= 2, 1, 0)) AS users_l2,
    sum(if(level >= 3, 1, 0)) AS users_l3
FROM (
    SELECT
        user_id,
        windowFunnel(86400)(timestamp, event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS level
    FROM events
    WHERE event_type IN ('pageview', 'click', 'purchase')
    GROUP BY user_id
)","SELECT countIf(lvl >= 1) AS users_l1, countIf(lvl >= 2) AS users_l2, countIf(lvl >= 3) AS users_l3 FROM (SELECT user_id, windowFunnel(86400)(toDateTime(timestamp), event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS lvl FROM events GROUP BY user_id)",418,131,0.0005652,2037.4
kimi-k2.5,t6_01,6,2,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function windowF","SELECT
    sum(level >= 1) AS users_l1,
    sum(level >= 2) AS users_l2,
    sum(level >= 3) AS users_l3
FROM (
    SELECT
        user_id,
        windowFunnel(86400)(
            timestamp,
            event_type = 'pageview',
            event_type = 'click',
            event_type = 'purchase'
        ) AS level
    FROM events
    WHERE event_type IN ('pageview', 'click', 'purchase')
    GROUP BY user_id
)","SELECT countIf(lvl >= 1) AS users_l1, countIf(lvl >= 2) AS users_l2, countIf(lvl >= 3) AS users_l3 FROM (SELECT user_id, windowFunnel(86400)(toDateTime(timestamp), event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS lvl FROM events GROUP BY user_id)",418,116,0.0005292,1726.8
kimi-k2.5,t6_01,6,3,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function windowF","SELECT 
    countIf(level >= 1) AS users_l1,
    countIf(level >= 2) AS users_l2,
    countIf(level >= 3) AS users_l3
FROM (
    SELECT 
        user_id,
        windowFunnel(86400)(timestamp, event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS level
    FROM events
    GROUP BY user_id
)","SELECT countIf(lvl >= 1) AS users_l1, countIf(lvl >= 2) AS users_l2, countIf(lvl >= 3) AS users_l3 FROM (SELECT user_id, windowFunnel(86400)(toDateTime(timestamp), event_type = 'pageview', event_type = 'click', event_type = 'purchase') AS lvl FROM events GROUP BY user_id)",416,1150,0.0030096,25100.5
kimi-k2.5,t6_02,6,1,3,,,"SELECT 
    sum(ret[1]) AS r1,
    sum(ret[2]) AS r2,
    sum(ret[3]) AS r3
FROM (
    SELECT retention(
        toDate(timestamp) = '2024-01-01',
        toDate(timestamp) = '2024-01-02',
        toDate(timestamp) = '2024-01-03'
    ) AS ret
    FROM events
    WHERE toDate(timestamp) IN ('2024-01-01', '2024-01-02', '2024-01-03')
    GROUP BY user_id
)","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",411,2736,0.006813,82268.1
kimi-k2.5,t6_02,6,2,2,Logic Error,"Got: [1,0,0]	1	0	0
[1,0,1]	1	0	1
[1,1,0]	1	1	0
[1,0,1]	1	0	1
[1,0,0]	1	0	0
[1,0,1]	1	0	1
[1,0,0]	1	0	0
[1","SELECT
    retention(date = '2024-01-01', date = '2024-01-02', date = '2024-01-03') AS retention_arr,
    retention_arr[1] AS r1,
    retention_arr[2] AS r2,
    retention_arr[3] AS r3
FROM (
    SELECT
        user_id,
        toDate(timestamp) AS date
    FROM events
    WHERE toDate(timestamp) IN ('2024-01-01', '2024-01-02', '2024-01-03')
    GROUP BY user_id, date
)
GROUP BY user_id
HAVING retention_arr[1] = 1","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",412,150,0.0006072,1904.0
kimi-k2.5,t6_02,6,3,3,,,"SELECT 
    sum(r[1]) AS r1,
    sum(r[2]) AS r2,
    sum(r[3]) AS r3
FROM (
    SELECT 
        user_id,
        retention(
            toDate(timestamp) = '2024-01-01',
            toDate(timestamp) = '2024-01-02',
            toDate(timestamp) = '2024-01-03'
        ) AS r
    FROM events
    WHERE toDate(timestamp) IN ('2024-01-01', '2024-01-02', '2024-01-03')
    GROUP BY user_id
)","SELECT countIf(r[1]) AS r1, countIf(r[2]) AS r2, countIf(r[3]) AS r3 FROM (SELECT user_id, retention(toDate(timestamp) = '2024-01-01', toDate(timestamp) = '2024-01-02', toDate(timestamp) = '2024-01-03') AS r FROM events GROUP BY user_id)",410,2947,0.0073188,85448.4
kimi-k2.5,t6_03,6,1,1,Other Error,"Received exception from server (version 26.1.2):
Code: 43. DB::Exception: Received from localhost:9000. DB::Exception: Illegal type DateTime64(3, 'UTC') of first argument of aggregate function windowF","SELECT count()
FROM (
    SELECT user_id
    FROM events
    GROUP BY user_id
    HAVING windowFunnel(60)(timestamp, event_type = 'signup', event_type = 'purchase') >= 2
)","SELECT count() FROM (SELECT user_id FROM events GROUP BY user_id HAVING sequenceMatch('(?1)(?t<=60)(?2)')(toDateTime(timestamp), event_type = 'signup', event_type = 'purchase'))",376,3472,0.008558399999999999,81515.7
